Year,Month,Day,State,Event Type
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,June,5,MINNESOTA,Thunderstorm Wind
2016,June,5,MINNESOTA,Hail
2016,June,10,MINNESOTA,Hail
2016,July,5,MINNESOTA,Lightning
2016,July,5,MINNESOTA,Lightning
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Heavy Rain
2016,July,11,MINNESOTA,Tornado
2016,July,11,MINNESOTA,Tornado
2016,July,11,MINNESOTA,Heavy Rain
2016,July,11,MINNESOTA,Heavy Rain
2016,July,11,MINNESOTA,Heavy Rain
2016,June,19,MINNESOTA,Lightning
2016,July,11,MINNESOTA,Heavy Rain
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,23,MINNESOTA,Thunderstorm Wind
2016,July,13,MINNESOTA,Hail
2016,July,13,MINNESOTA,Thunderstorm Wind
2016,July,16,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Funnel Cloud
2016,July,16,MINNESOTA,Hail
2016,July,16,MINNESOTA,Hail
2016,July,23,MINNESOTA,Flash Flood
2016,June,10,MINNESOTA,Thunderstorm Wind
2016,June,10,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Hail
2016,June,25,MINNESOTA,Hail
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,7,MINNESOTA,Thunderstorm Wind
2016,July,7,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Heavy Rain
2016,June,10,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,26,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Hail
2016,June,22,MINNESOTA,Hail
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,August,27,MINNESOTA,Hail
2016,July,22,MINNESOTA,Excessive Heat
2016,June,14,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Hail
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Hail
2016,July,23,MINNESOTA,Hail
2016,June,3,MINNESOTA,Hail
2016,June,3,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Heavy Rain
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Hail
2016,June,22,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,4,MINNESOTA,Hail
2016,July,23,MINNESOTA,Thunderstorm Wind
2016,July,7,MINNESOTA,Lightning
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,June,12,MINNESOTA,Thunderstorm Wind
2016,May,26,MINNESOTA,Hail
2016,May,26,MINNESOTA,Hail
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,9,MINNESOTA,Hail
2016,June,9,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Hail
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,22,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,12,MINNESOTA,Lightning
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Thunderstorm Wind
2016,July,10,MINNESOTA,Thunderstorm Wind
2016,July,10,MINNESOTA,Thunderstorm Wind
2016,July,10,MINNESOTA,Thunderstorm Wind
2016,July,7,MINNESOTA,Hail
2016,July,7,MINNESOTA,Hail
2016,June,12,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,July,23,MINNESOTA,Heavy Rain
2016,July,23,MINNESOTA,Heavy Rain
2016,July,11,MINNESOTA,Tornado
2016,June,14,MINNESOTA,Tornado
2016,June,14,MINNESOTA,Tornado
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Hail
2016,July,11,MINNESOTA,Funnel Cloud
2016,July,11,MINNESOTA,Funnel Cloud
2016,July,11,MINNESOTA,Funnel Cloud
2016,July,11,MINNESOTA,Tornado
2016,July,5,MINNESOTA,Heavy Rain
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,13,MINNESOTA,Thunderstorm Wind
2016,July,16,MINNESOTA,Thunderstorm Wind
2016,July,16,MINNESOTA,Thunderstorm Wind
2016,July,16,MINNESOTA,Thunderstorm Wind
2016,July,16,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Hail
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,17,MINNESOTA,High Wind
2016,June,17,MINNESOTA,High Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Heavy Rain
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,June,14,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Heavy Rain
2016,July,23,MINNESOTA,Heavy Rain
2016,July,23,MINNESOTA,Hail
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Tornado
2016,June,25,MINNESOTA,Thunderstorm Wind
2016,June,10,MINNESOTA,Thunderstorm Wind
2016,June,25,MINNESOTA,Hail
2016,August,28,MINNESOTA,Hail
2016,August,28,MINNESOTA,Hail
2016,July,23,MINNESOTA,Flash Flood
2016,June,19,MINNESOTA,Tornado
2016,June,19,MINNESOTA,Tornado
2016,May,24,MINNESOTA,Hail
2016,September,6,MINNESOTA,Thunderstorm Wind
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,May,23,MINNESOTA,Hail
2016,May,23,MINNESOTA,Hail
2016,May,23,MINNESOTA,Hail
2016,September,9,MINNESOTA,Tornado
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Heavy Rain
2016,September,7,MINNESOTA,Hail
2016,September,7,MINNESOTA,Thunderstorm Wind
2016,September,7,MINNESOTA,Thunderstorm Wind
2016,September,7,MINNESOTA,Hail
2016,May,23,MINNESOTA,Thunderstorm Wind
2016,May,23,MINNESOTA,Heavy Rain
2016,May,23,MINNESOTA,Heavy Rain
2016,May,24,MINNESOTA,Hail
2016,September,21,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,May,25,MINNESOTA,Hail
2016,May,25,MINNESOTA,Hail
2016,July,16,MINNESOTA,Thunderstorm Wind
2016,September,5,MINNESOTA,Thunderstorm Wind
2016,September,6,MINNESOTA,Hail
2016,September,24,MINNESOTA,Thunderstorm Wind
2016,September,7,MINNESOTA,Thunderstorm Wind
2016,September,9,MINNESOTA,Funnel Cloud
2016,May,23,MINNESOTA,Heavy Rain
2016,May,23,MINNESOTA,Heavy Rain
2016,May,23,MINNESOTA,Hail
2016,September,21,MINNESOTA,Heavy Rain
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,21,MINNESOTA,Heavy Rain
2016,September,24,MINNESOTA,Thunderstorm Wind
2016,September,24,MINNESOTA,Thunderstorm Wind
2016,May,23,MINNESOTA,Thunderstorm Wind
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,21,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Flash Flood
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,September,7,MINNESOTA,Tornado
2016,September,20,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,21,MINNESOTA,Flash Flood
2016,September,22,MINNESOTA,Flash Flood
2016,September,22,MINNESOTA,Flash Flood
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Thunderstorm Wind
2016,May,24,MINNESOTA,Thunderstorm Wind
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Hail
2016,September,21,MINNESOTA,Thunderstorm Wind
2016,September,21,MINNESOTA,Thunderstorm Wind
2016,September,21,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Flash Flood
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,21,MINNESOTA,Flash Flood
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,21,MINNESOTA,Lightning
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,24,MINNESOTA,Hail
2016,May,25,MINNESOTA,Tornado
2016,June,12,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,September,6,MINNESOTA,Hail
2016,September,21,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Flash Flood
2016,September,22,MINNESOTA,Flash Flood
2016,September,22,MINNESOTA,Flash Flood
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,May,25,MINNESOTA,Hail
2016,May,25,MINNESOTA,Tornado
2016,May,25,MINNESOTA,Hail
2016,May,25,MINNESOTA,Hail
2016,June,12,MINNESOTA,Funnel Cloud
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,20,MINNESOTA,Hail
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,May,25,MINNESOTA,Hail
2016,May,25,MINNESOTA,Hail
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,22,MINNESOTA,Flood
2016,September,21,MINNESOTA,Heavy Rain
2016,May,26,MINNESOTA,Hail
2016,May,26,MINNESOTA,Hail
2016,May,26,MINNESOTA,Thunderstorm Wind
2016,May,25,MINNESOTA,Thunderstorm Wind
2016,May,25,MINNESOTA,Thunderstorm Wind
2016,June,19,MINNESOTA,Tornado
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,7,MINNESOTA,Flash Flood
2016,September,7,MINNESOTA,Flash Flood
2016,September,6,MINNESOTA,Heavy Rain
2016,September,6,MINNESOTA,Heavy Rain
2016,May,26,MINNESOTA,Thunderstorm Wind
2016,June,12,MINNESOTA,Hail
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,21,MINNESOTA,Heavy Rain
2016,September,6,MINNESOTA,Heavy Rain
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,July,5,MINNESOTA,Hail
2016,September,15,MINNESOTA,Flash Flood
2016,September,15,MINNESOTA,Heavy Rain
2016,September,5,MINNESOTA,Hail
2016,September,6,MINNESOTA,Hail
2016,September,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Hail
2016,September,5,MINNESOTA,Thunderstorm Wind
2016,September,5,MINNESOTA,Thunderstorm Wind
2016,September,5,MINNESOTA,Thunderstorm Wind
2016,September,21,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,June,12,MINNESOTA,Hail
2016,July,5,MINNESOTA,Tornado
2016,July,5,MINNESOTA,Tornado
2016,August,28,MINNESOTA,Tornado
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,11,MINNESOTA,Flash Flood
2016,August,16,MINNESOTA,Hail
2016,August,19,MINNESOTA,Hail
2016,July,20,MINNESOTA,Excessive Heat
2016,July,27,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Hail
2016,August,3,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,12,MINNESOTA,Flash Flood
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Flash Flood
2016,August,16,MINNESOTA,Flash Flood
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,27,MINNESOTA,Thunderstorm Wind
2016,July,27,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Hail
2016,July,21,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Tornado
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,16,MINNESOTA,Hail
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,23,MINNESOTA,Hail
2016,July,20,MINNESOTA,Excessive Heat
2016,July,27,MINNESOTA,Tornado
2016,July,20,MINNESOTA,Excessive Heat
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,July,5,MINNESOTA,Tornado
2016,August,10,MINNESOTA,Thunderstorm Wind
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,August,28,MINNESOTA,Hail
2016,August,29,MINNESOTA,Flash Flood
2016,August,30,MINNESOTA,Lightning
2016,August,10,MINNESOTA,Flash Flood
2016,August,10,MINNESOTA,Heavy Rain
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,5,MINNESOTA,Tornado
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,11,MINNESOTA,Flash Flood
2016,August,12,MINNESOTA,Funnel Cloud
2016,August,12,MINNESOTA,Funnel Cloud
2016,August,12,MINNESOTA,Funnel Cloud
2016,August,12,MINNESOTA,Funnel Cloud
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,27,MINNESOTA,Hail
2016,August,4,MINNESOTA,Hail
2016,August,4,MINNESOTA,Hail
2016,August,4,MINNESOTA,Hail
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Hail
2016,August,10,MINNESOTA,Hail
2016,August,10,MINNESOTA,Hail
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,18,MINNESOTA,Hail
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,12,MINNESOTA,Funnel Cloud
2016,August,11,MINNESOTA,Flash Flood
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,28,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Hail
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Heavy Rain
2016,August,10,MINNESOTA,Flash Flood
2016,August,10,MINNESOTA,Flash Flood
2016,August,10,MINNESOTA,Flash Flood
2016,August,10,MINNESOTA,Flash Flood
2016,August,18,MINNESOTA,Thunderstorm Wind
2016,August,28,MINNESOTA,Hail
2016,August,28,MINNESOTA,Thunderstorm Wind
2016,August,28,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,July,22,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,28,MINNESOTA,Hail
2016,July,5,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Thunderstorm Wind
2016,August,10,MINNESOTA,Flash Flood
2016,August,10,MINNESOTA,Flood
2016,August,29,MINNESOTA,Hail
2016,August,29,MINNESOTA,Hail
2016,August,29,MINNESOTA,Heavy Rain
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,3,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,10,MINNESOTA,Thunderstorm Wind
2016,July,23,MINNESOTA,Lightning
2016,August,12,MINNESOTA,Flash Flood
2016,August,12,MINNESOTA,Flash Flood
2016,August,16,MINNESOTA,Hail
2016,August,16,MINNESOTA,Hail
2016,August,29,MINNESOTA,Heavy Rain
2016,August,29,MINNESOTA,Flash Flood
2016,July,22,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,16,MINNESOTA,Hail
2016,August,16,MINNESOTA,Hail
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,16,MINNESOTA,Heavy Rain
2016,August,16,MINNESOTA,Flash Flood
2016,August,16,MINNESOTA,Heavy Rain
2016,August,16,MINNESOTA,Hail
2016,August,19,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,21,MINNESOTA,Excessive Heat
2016,July,21,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,August,16,MINNESOTA,Hail
2016,August,16,MINNESOTA,Flash Flood
2016,August,16,MINNESOTA,Heavy Rain
2016,August,16,MINNESOTA,Flash Flood
2016,August,10,MINNESOTA,Thunderstorm Wind
2016,July,27,MINNESOTA,Hail
2016,July,20,MINNESOTA,Excessive Heat
2016,August,16,MINNESOTA,Heavy Rain
2016,June,14,MINNESOTA,Tornado
2016,July,20,MINNESOTA,Excessive Heat
2016,July,27,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,August,4,MINNESOTA,Thunderstorm Wind
2016,July,21,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,11,MINNESOTA,Thunderstorm Wind
2016,July,11,MINNESOTA,Thunderstorm Wind
2016,July,11,MINNESOTA,Thunderstorm Wind
2016,July,11,MINNESOTA,Thunderstorm Wind
2016,July,11,MINNESOTA,Thunderstorm Wind
2016,July,16,MINNESOTA,Hail
2016,July,19,MINNESOTA,Thunderstorm Wind
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Hail
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,13,MINNESOTA,Hail
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,11,MINNESOTA,Flash Flood
2016,July,12,MINNESOTA,Thunderstorm Wind
2016,July,19,MINNESOTA,Thunderstorm Wind
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,20,MINNESOTA,Excessive Heat
2016,July,16,MINNESOTA,Hail
2016,July,16,MINNESOTA,Hail
2016,July,16,MINNESOTA,Heavy Rain
2016,July,16,MINNESOTA,Flash Flood
